q0,q1,q2,q3,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.737,-0.4411,0.2609,-0.4405,-0.0712,-0.9902,0.4663,-0.242,0.281,-0.548,-4.35,-4.937,-0.887,39
0.6207,-0.5203,0.2936,-0.5076,0.0878,-0.9765,0.4848,-0.285,0.135,-0.14,32.699,-13.637,-29.987,39
0.7531,-0.4401,0.2571,-0.4157,0.0278,-0.8002,0.2885,0.56,-0.292,0.656,4.349,-28.487,6.613,39
0.7557,-0.4379,0.2566,-0.4136,0.0424,-0.8168,0.2944,0.509,-0.218,0.624,4.349,-28.487,6.613,39
0.6659,-0.5103,0.2776,-0.4679,-0.0092,-1.1762,0.2031,0.759,-1.451,1.181,-31.337,-17.837,-24.887,39
0.524,-0.7508,0.2094,-0.3429,0.2773,-0.9301,-0.1757,0.825,-0.092,0.21,0.449,-0.437,0.613,39
0.7093,-0.5387,0.2334,-0.3898,0.1284,-1.102,0.3061,0.218,-0.018,0.114,17.699,-5.387,28.499,39
0.7256,-0.4573,0.2716,-0.4364,0.3139,-0.9609,0.3613,-0.522,-0.368,-0.673,21.149,29.849,-11.987,39
0.6701,-0.5061,0.2483,-0.4826,0.0942,-0.8764,0.333,-0.214,0.357,-0.379,-12.45,-2.987,2.713,39
0.6696,-0.5332,0.2275,-0.4641,0.1235,-0.7963,0.3496,-0.329,-0.077,0.061,15.449,-15.587,30.449,39
0.7473,-0.4404,0.2568,-0.426,0.0825,-0.9648,0.331,0.297,-0.385,0.384,-4.35,-4.937,-0.887,39
0.6715,-0.5227,0.2544,-0.4593,0.1567,-0.9687,0.2846,0.054,-0.043,0.067,-12.75,0.463,1.664,39
0.672,-0.5058,0.2475,-0.4808,0.1411,-0.8481,0.3564,-0.291,0.343,-0.335,-12.45,-2.987,2.713,39
0.5172,-0.7551,0.211,-0.3431,0.2563,-0.9399,-0.249,0.735,-0.085,0.188,0.449,-0.437,0.613,39
0.7501,-0.4546,0.2557,-0.4064,-0.0888,-0.7988,0.2861,0.725,-0.105,0.893,8.399,-21.737,-16.187,39
0.6693,-0.5347,0.2552,-0.4481,0.1035,-0.8188,0.3247,0.116,-0.285,0.271,20.099,-15.887,-31.787,39
0.7009,-0.5238,0.2392,-0.4207,0.3906,-1.0913,0.3095,1.151,-1.079,0.833,7.649,-24.287,-11.837,39
0.7314,-0.4584,0.2617,-0.4315,0.2163,-0.8291,0.3784,-0.529,0.011,-0.899,32.549,-17.687,21.599,39
0.6369,-0.492,0.3031,-0.5101,-0.0815,-0.7973,0.3959,-0.526,0.131,-0.727,-1.35,-21.737,9.613,39
0.7306,-0.4805,0.2435,-0.4194,0.1284,-0.8959,0.2802,1.084,-0.057,0.907,-31.337,-17.837,-24.887,39
0.6302,-0.5134,0.2973,-0.5007,0.0981,-1.0048,0.2744,0.508,-1.021,0.673,-12.45,-21.737,18.013,39
0.6634,-0.5184,0.2518,-0.477,0.3056,-0.914,0.3701,-0.121,-0.259,0.196,-14.1,-3.137,3.914,39
0.6414,-0.5425,0.2633,-0.4741,0.1982,-0.9086,0.4345,-0.428,0.216,-0.255,11.849,-26.837,-20.687,39
0.739,-0.4401,0.2604,-0.4383,-0.0908,-1.0058,0.4086,-0.24,0.367,-0.482,-4.35,-4.937,-0.887,39
0.6341,-0.5556,0.2636,-0.4686,-0.0546,-1.0249,0.3447,0.343,0.93,0.414,14.249,-2.987,-32.537,39
0.7626,-0.4352,0.2552,-0.4046,-0.0253,-0.8251,0.3027,0.753,0.172,0.71,28.049,-29.837,-22.637,39
0.6727,-0.526,0.2248,-0.4691,0.1157,-0.749,0.3378,-0.17,-0.159,-0.003,15.449,-15.587,30.449,39
0.6274,-0.5014,0.3013,-0.5137,0.0112,-0.8203,0.414,-0.454,-0.165,-0.473,-6.75,-24.587,12.613,39
0.7468,-0.4495,0.2625,-0.4137,0.1162,-1.0395,0.5288,-0.718,0.259,-0.428,11.999,-18.587,-22.037,39
0.6323,-0.5638,0.2564,-0.4652,-0.0249,-1.04,0.3012,0.379,1.117,0.387,14.249,-2.987,-32.537,39
0.7859,-0.4297,0.2453,-0.3705,-0.0205,-0.9555,0.3515,0.299,-0.273,0.502,8.399,-21.737,-16.187,39
0.7152,-0.4548,0.2835,-0.4484,0.3105,-1.1206,0.3183,-0.497,-0.46,-0.277,3.899,-23.537,5.563,39
0.7238,-0.4905,0.2493,-0.4161,0.1347,-1.1264,0.3369,-0.618,-0.442,-0.226,16.499,-26.687,-25.337,39
0.6133,-0.6451,0.2006,-0.409,0.291,-0.9443,0.1606,0.729,1.494,-0.104,4.949,-3.587,-18.137,39
0.6673,-0.5401,0.2351,-0.4556,0.1469,-0.9165,0.4223,-0.238,0.007,0.199,15.449,-15.587,30.449,39
0.6758,-0.5046,0.2456,-0.4777,0.1879,-0.874,0.3564,-0.306,0.266,-0.344,-12.45,-2.987,2.713,39
0.607,-0.5107,0.3147,-0.5211,-0.0214,-1.1616,0.3754,0.207,-0.417,0.041,-6.75,-24.587,12.613,39
0.6657,-0.5219,0.2536,-0.4689,0.229,-1.0048,0.3217,-0.116,-0.014,0.216,-14.1,-3.137,3.914,39
0.6859,-0.5208,0.2223,-0.4567,0.2011,-0.9228,0.351,-0.014,0.268,-0.25,15.749,-14.087,29.699,39
0.706,-0.5287,0.2315,-0.4101,0.2016,-1.1801,0.4096,0.048,0.506,-0.531,18.449,-8.837,27.299,39
0.6673,-0.5407,0.242,-0.4512,0.2109,-0.9887,0.4272,-0.102,0.075,0.187,16.499,-15.137,32.549,39
0.6735,-0.5026,0.2749,-0.4669,0.2919,-1.1337,0.2895,0.84,-0.434,0.621,-12.45,-21.737,18.013,39
0.7174,-0.4481,0.2851,-0.4506,0.1611,-1.1386,0.3769,-0.774,-0.374,-0.086,3.899,-23.537,5.563,39
0.6315,-0.5681,0.2525,-0.4631,-0.0039,-1.0244,0.2661,0.394,1.172,0.372,4.949,-3.587,-18.137,39
0.7873,-0.4289,0.245,-0.3688,-0.0126,-0.9975,0.3847,0.253,-0.207,0.405,8.399,-21.737,-16.187,39
0.6694,-0.5231,0.2551,-0.4616,0.1826,-1.0034,0.267,0.003,-0.015,0.101,-12.75,0.463,1.664,39
0.695,-0.5264,0.2431,-0.4249,0.3579,-1.186,0.2841,1.148,-1.431,0.95,7.649,-24.287,-11.837,39
0.789,-0.4272,0.2448,-0.3673,-0.0234,-1.0947,0.4003,0.163,-0.008,0.176,8.399,-21.737,-16.187,39
0.623,-0.5076,0.3005,-0.5135,0.101,-0.8647,0.4399,-0.429,-0.168,-0.269,-6.75,-24.587,12.613,39
0.6696,-0.5231,0.2552,-0.4612,0.1914,-1.0034,0.2651,0.03,-0.023,0.095,-12.75,0.463,1.664,39
0.7307,-0.5133,0.2237,-0.3902,0.0629,-0.9414,0.309,0.532,-0.141,0.551,16.649,-21.437,-30.887,39
0.6914,-0.5222,0.2227,-0.4467,0.2758,-0.8012,0.3378,0.063,0.067,-0.217,15.749,-14.087,29.699,39
0.6992,-0.466,0.2593,-0.4759,0.186,-0.8583,0.4379,-0.458,0.036,-0.698,-3.9,-1.037,-5.687,39
0.6556,-0.5309,0.2627,-0.4681,-0.0185,-0.8002,0.3706,-0.518,0.07,-0.583,11.849,-26.837,-20.687,39
0.6907,-0.4709,0.2842,-0.4693,0.0551,-0.8105,0.3696,-0.551,0.769,-0.765,-1.35,-21.737,9.613,39
0.6447,-0.5297,0.2786,-0.4754,-0.0375,-1.0864,0.2333,0.627,-1.656,0.963,7.649,-24.287,-11.837,39
0.7647,-0.4765,0.2234,-0.3716,0.143,-1.0971,0.4331,-0.012,0.759,-0.383,14.849,-26.837,-29.537,39
0.6176,-0.5119,0.3017,-0.5151,0.1582,-0.9204,0.4501,-0.304,0.206,-0.202,-6.75,-24.587,12.613,39
0.7563,-0.4966,0.2158,-0.3669,0.0595,-0.8681,0.288,0.488,-0.345,0.41,16.649,-21.437,-30.887,39
0.6057,-0.5103,0.3164,-0.522,-0.0751,-1.2524,0.3613,0.065,-0.168,0.017,-6.75,-24.587,12.613,39
0.7626,-0.4311,0.2572,-0.4079,0.0322,-0.9526,0.31,0.319,0.037,0.395,4.349,-28.487,6.613,39
0.7541,-0.4981,0.2169,-0.3687,0.059,-0.8798,0.288,0.497,-0.382,0.46,16.649,-21.437,-30.887,39
0.7299,-0.4494,0.2751,-0.4352,0.2246,-1.0795,0.3793,-0.776,-0.467,-0.452,21.149,29.849,-11.987,39
0.6844,-0.498,0.2449,-0.4727,0.3061,-0.9335,0.3613,-0.31,-0.197,-0.298,-12.45,-2.987,2.713,39
0.6226,-0.5198,0.2909,-0.5073,0.0712,-1.0859,0.3125,0.481,-0.859,0.782,12.599,30.299,2.113,39
0.731,-0.4791,0.2483,-0.4173,0.0957,-0.9028,0.499,-0.54,0.339,-0.378,16.499,-26.687,-25.337,39
0.6658,-0.5078,0.2512,-0.4853,0.1123,-0.874,0.375,-0.309,0.177,-0.181,-12.45,-2.987,2.713,39
0.7061,-0.5204,0.2364,-0.4178,0.3847,-1.0156,0.333,1.152,-0.687,0.733,7.649,-24.287,-11.837,39
0.7085,-0.5396,0.2336,-0.39,0.1201,-1.0986,0.2983,0.204,-0.113,0.18,17.699,-5.387,28.499,39
0.7295,-0.4768,0.2533,-0.4197,0.2377,-0.8471,0.3461,-0.391,-0.106,-0.822,13.199,-14.087,-23.537,39
0.6771,-0.5158,0.262,-0.4545,0.2285,-1.2958,0.2504,1.052,-1.443,1.159,8.999,-7.337,-17.837,39
0.6974,-0.5263,0.2314,-0.4278,0.2797,-0.9267,0.288,0.154,0.445,-0.685,18.449,-8.837,27.299,39
0.6209,-0.6162,0.2181,-0.4324,0.1938,-0.9619,0.1118,0.622,0.729,0.222,4.949,-3.587,-18.137,39
0.7075,-0.5293,0.2312,-0.407,0.2124,-1.1904,0.4042,0.08,0.437,-0.491,18.449,-8.837,27.299,39
0.7132,-0.5277,0.227,-0.4014,0.1416,-0.9912,0.2739,0.627,-0.538,0.451,20.099,-15.887,-31.787,39
0.6885,-0.5284,0.2478,-0.4303,0.3085,-1.2778,0.2446,1.112,-1.702,1.072,7.649,-24.287,-11.837,39
0.5084,-0.7605,0.2131,-0.3429,0.2958,-0.8964,-0.2363,0.669,-0.024,0.11,-1.05,0.914,6.313,39
0.7467,-0.5025,0.2203,-0.3757,0.04,-0.9106,0.291,0.506,-0.428,0.589,16.649,-21.437,-30.887,39
0.644,-0.5161,0.2776,-0.4916,0.0126,-0.8305,0.3916,-0.63,0.38,-0.812,10.349,-11.537,-19.337,39
0.6851,-0.5205,0.2224,-0.4584,0.1748,-0.8994,0.3588,0.014,0.269,-0.284,15.749,-14.087,29.699,39
0.6276,-0.5957,0.2294,-0.4456,0.1728,-0.9765,0.2392,0.576,1.128,0.237,4.949,-3.587,-18.137,39
0.535,-0.7436,0.2068,-0.3433,0.288,-0.9179,-0.1616,0.909,-0.06,0.221,0.449,-0.437,0.613,39
0.7822,-0.4318,0.2464,-0.3751,-0.0297,-0.9013,0.3422,0.406,-0.383,0.645,8.399,-21.737,-16.187,39
0.6662,-0.5394,0.2514,-0.4493,0.124,-1.3515,0.3906,-0.204,0.279,0.193,16.499,-15.137,32.549,39
0.6045,-0.6801,0.1899,-0.3684,0.353,-0.9765,-0.0473,0.736,0.513,-0.083,2.549,0.914,-8.237,39
0.6946,-0.4795,0.274,-0.4607,-0.0009,-0.852,0.269,0.811,-0.007,0.942,6.749,29.849,6.914,39
0.6939,-0.477,0.2734,-0.4649,0.0732,-0.8676,0.2749,0.79,0.302,0.578,-8.25,-12.737,11.563,39
0.6398,-0.543,0.2643,-0.4752,0.1948,-0.9287,0.435,-0.348,0.293,-0.219,11.849,-26.837,-20.687,39
0.6033,-0.5254,0.2996,-0.5196,-0.0488,-1.2797,0.4077,-0.221,0.535,0.025,12.599,30.299,2.113,39
0.732,-0.474,0.255,-0.4174,0.2841,-0.8774,0.3525,-0.369,-0.232,-0.78,13.199,-14.087,-23.537,39
0.6349,-0.5132,0.2947,-0.4964,0.102,-1.0458,0.2377,0.564,-1.07,0.746,-12.45,-21.737,18.013,39
0.6062,-0.6771,0.1897,-0.3713,0.3642,-0.9189,-0.0234,0.756,0.557,-0.093,2.549,0.914,-8.237,39
0.6674,-0.5404,0.2443,-0.4503,0.1889,-1.0747,0.4394,-0.113,0.137,0.212,16.499,-15.137,32.549,39
0.7204,-0.4639,0.2681,-0.4402,0.2734,-0.8603,0.3779,-0.466,-0.118,-0.798,21.149,29.849,-11.987,39
0.7223,-0.4382,0.2828,-0.4541,0.0888,-0.9873,0.5092,-0.683,0.148,-0.266,3.899,-23.537,5.563,39
0.6623,-0.5002,0.2787,-0.483,-0.0522,-0.8012,0.3779,-0.767,0.731,-1.038,16.349,32.549,-4.787,39
0.66,-0.5119,0.2757,-0.4755,0.2724,-1.1845,0.3364,0.859,-0.766,0.879,6.749,29.849,6.914,39
0.6512,-0.5349,0.2621,-0.47,0.062,-0.8281,0.393,-0.471,-0.055,-0.503,11.849,-26.837,-20.687,39
0.6226,-0.6125,0.2197,-0.4345,0.2026,-0.9526,0.1342,0.652,0.746,0.232,4.949,-3.587,-18.137,39
0.6204,-0.5105,0.3005,-0.5138,0.1479,-0.8867,0.4589,-0.365,-0.02,-0.241,-6.75,-24.587,12.613,39
0.5734,-0.7159,0.1978,-0.3454,0.3398,-0.9013,-0.1958,0.82,-0.011,0.172,0.449,-0.437,0.613,39
0.6681,-0.5232,0.2608,-0.4601,-0.081,-0.7695,0.3715,-0.588,0.621,-0.662,11.849,-26.837,-20.687,39
0.7837,-0.4065,0.2572,-0.3928,-0.0576,-1.1108,0.4311,0.01,0.292,-0.099,26.099,30.149,-18.437,39
0.6492,-0.5369,0.2618,-0.4707,0.0913,-0.8437,0.4077,-0.464,-0.057,-0.46,11.849,-26.837,-20.687,39
0.673,-0.5343,0.2535,-0.444,0.0107,-0.8598,0.2739,0.235,-0.483,0.391,20.099,-15.887,-31.787,39
0.669,-0.523,0.2546,-0.4624,0.1821,-0.9746,0.2895,0.0,-0.039,0.104,-12.75,0.463,1.664,39
0.6644,-0.5371,0.2666,-0.4459,-0.0214,-0.958,0.2851,0.235,-0.82,0.477,14.249,-2.987,-32.537,39
0.672,-0.5224,0.2542,-0.459,0.1445,-0.9692,0.2968,0.05,-0.02,0.042,-12.75,0.463,1.664,39
0.6418,-0.5417,0.274,-0.4683,-0.0771,-0.9858,0.3242,0.303,0.06,0.459,14.249,-2.987,-32.537,39
0.6514,-0.4834,0.3012,-0.501,-0.1166,-0.7929,0.3896,-0.606,0.567,-0.817,-1.35,-21.737,9.613,39
0.6676,-0.5387,0.2321,-0.4583,0.0971,-0.8637,0.3969,-0.301,-0.059,0.19,15.449,-15.587,30.449,39
0.756,-0.4443,0.2542,-0.4078,-0.0317,-0.7631,0.3105,0.867,-0.329,1.015,17.699,-4.637,-27.587,39
0.6648,-0.5094,0.2739,-0.4726,0.2817,-1.1284,0.352,0.863,-0.575,0.811,6.749,29.849,6.914,39
0.6369,-0.513,0.2919,-0.4958,0.0156,-0.8544,0.3222,0.541,-0.945,0.705,-31.337,-17.837,-24.887,39
0.7421,-0.4289,0.2728,-0.4367,0.0751,-0.9296,0.5434,-0.723,0.224,-0.553,26.099,30.149,-18.437,39
0.747,-0.4448,0.259,-0.4205,0.0205,-0.7626,0.2802,0.683,-0.439,0.741,4.349,-28.487,6.613,39
0.7567,-0.4753,0.2318,-0.3843,0.2001,-0.9711,0.4931,-0.32,1.13,-0.684,14.849,-26.837,-29.537,39
0.5425,-0.7385,0.205,-0.3437,0.2763,-0.9067,-0.1669,0.93,-0.042,0.215,0.449,-0.437,0.613,39
0.6758,-0.5207,0.2571,-0.4538,-0.059,-0.7456,0.3666,-0.636,0.856,-0.661,11.849,-26.837,-20.687,39
0.6553,-0.5107,0.284,-0.4785,0.228,-1.2651,0.1767,0.688,-1.015,0.875,-12.45,-21.737,18.013,39
0.7141,-0.5122,0.2338,-0.4157,0.3452,-0.8969,0.3271,1.076,0.09,0.636,7.649,-24.287,-11.837,39
0.7837,-0.41,0.2545,-0.391,0.0219,-0.9121,0.416,0.297,0.006,0.208,28.049,-29.837,-22.637,39
0.4766,-0.7737,0.2309,-0.3474,0.4375,-0.9453,-0.2661,-0.044,0.08,0.078,-1.05,0.914,6.313,39
0.6688,-0.523,0.2545,-0.4628,0.1738,-0.9604,0.2968,0.018,-0.073,0.1,-12.75,0.463,1.664,39
0.7618,-0.492,0.2135,-0.363,0.0595,-0.8916,0.2832,0.449,-0.139,0.323,16.649,-21.437,-30.887,39
0.6695,-0.5052,0.2767,-0.4689,0.2949,-1.1835,0.2631,0.832,-0.611,0.683,-12.45,-21.737,18.013,39
0.6865,-0.5069,0.265,-0.4486,0.0615,-1.1699,0.2265,1.001,-1.533,1.129,-31.337,-17.837,-24.887,39
0.6433,-0.5416,0.2624,-0.4731,0.1879,-0.8862,0.4453,-0.473,0.141,-0.303,11.849,-26.837,-20.687,39
0.6147,-0.5162,0.3072,-0.511,-0.0087,-1.2939,0.415,0.168,0.004,0.061,32.699,-13.637,-29.987,39
0.7125,-0.4593,0.2807,-0.4498,0.3603,-0.9824,0.3398,-0.256,-0.194,-0.555,3.899,-23.537,5.563,39
0.7539,-0.4239,0.2687,-0.4237,0.0683,-0.9941,0.5371,-0.725,0.425,-0.51,32.549,-17.687,21.599,39
0.7293,-0.4457,0.2618,-0.4481,-0.0512,-1.0087,0.4794,-0.432,0.254,-0.74,-3.9,-1.037,-5.687,39
0.7912,-0.4184,0.2435,-0.3735,0.02,-0.9931,0.3525,0.435,-0.23,0.495,29.699,-11.687,22.799,39
0.7745,-0.4363,0.2491,-0.3842,-0.0576,-0.8325,0.3095,0.511,-0.479,0.768,8.399,-21.737,-16.187,39
0.7894,-0.4259,0.2451,-0.3677,-0.0166,-1.145,0.3735,0.114,0.096,-0.014,11.999,-18.587,-22.037,39
0.5572,-0.7276,0.2021,-0.345,0.2436,-0.9428,-0.187,0.915,-0.002,0.228,0.449,-0.437,0.613,39
0.625,-0.5144,0.2989,-0.5052,0.1137,-0.8266,0.4399,0.415,-0.655,0.357,32.699,-13.637,-29.987,39
0.6284,-0.5281,0.2891,-0.4924,-0.0122,-0.8359,0.3549,0.374,-1.089,0.522,9.299,-24.587,-16.037,39
0.6805,-0.4963,0.2726,-0.4649,0.2656,-1.0268,0.2949,0.856,-0.06,0.522,-12.45,-21.737,18.013,39
0.7431,-0.439,0.258,-0.434,-0.0874,-0.9907,0.4321,-0.129,0.506,-0.437,-4.35,-4.937,-0.887,39
0.7333,-0.5113,0.2235,-0.3883,0.0581,-0.9462,0.3076,0.539,-0.188,0.567,16.649,-21.437,-30.887,39
0.6319,-0.5221,0.2789,-0.5,0.0737,-0.8691,0.4829,-0.485,0.238,-0.554,10.349,-11.537,-19.337,39
0.7343,-0.471,0.2572,-0.4154,0.3125,-0.9394,0.3554,-0.415,-0.368,-0.691,13.199,-14.087,-23.537,39
0.6852,-0.5407,0.2504,-0.4185,0.0249,-0.9882,0.2617,0.307,-1.02,0.467,17.699,-5.387,28.499,39
0.6194,-0.5152,0.3032,-0.5087,0.1235,-0.9814,0.4477,0.331,-0.468,0.196,32.699,-13.637,-29.987,39
0.7662,-0.4774,0.2214,-0.3684,0.1342,-1.0966,0.371,0.048,0.64,-0.299,14.849,-26.837,-29.537,39
0.5962,-0.6932,0.1912,-0.3568,0.3383,-0.9531,-0.1381,0.646,0.319,-0.01,2.549,0.914,-8.237,39
0.6165,-0.5247,0.2903,-0.51,0.0688,-1.1586,0.4863,-0.253,0.418,0.017,10.349,-11.537,-19.337,39
0.7036,-0.5312,0.2339,-0.4097,0.0781,-1.0424,0.2426,0.539,-0.942,0.588,20.099,-15.887,-31.787,39
0.6663,-0.5222,0.2562,-0.4664,0.1069,-0.9194,0.2514,0.055,-0.138,0.047,-12.75,0.463,1.664,39
0.7653,-0.4315,0.2556,-0.4032,-0.0224,-0.8198,0.31,0.72,0.107,0.675,28.049,-29.837,-22.637,39
0.7129,-0.488,0.2511,-0.4363,0.0952,-0.687,0.3647,-0.448,0.506,-0.944,13.199,-14.087,-23.537,39
0.6186,-0.5293,0.2975,-0.4984,-0.1459,-1.3188,0.4301,-0.14,0.929,-0.102,9.299,-24.587,-16.037,39
0.6176,-0.5206,0.2973,-0.5088,0.0654,-1.1381,0.4716,-0.219,0.299,0.03,32.699,-13.637,-29.987,39
0.6659,-0.522,0.2565,-0.4669,0.0971,-0.9296,0.247,0.053,-0.1,0.024,-12.75,0.463,1.664,39
0.6258,-0.5036,0.3009,-0.5138,0.0454,-0.8447,0.4121,-0.454,-0.194,-0.391,-6.75,-24.587,12.613,39
0.5641,-0.7227,0.2005,-0.345,0.2719,-0.9282,-0.1982,0.871,-0.068,0.224,0.449,-0.437,0.613,39
0.6351,-0.552,0.2667,-0.4696,-0.0732,-1.0424,0.3061,0.334,0.785,0.427,14.249,-2.987,-32.537,39
0.5878,-0.7029,0.1934,-0.3504,0.3349,-0.8598,-0.103,0.856,0.188,0.049,2.549,0.914,-8.237,39
0.7397,-0.4498,0.2619,-0.4262,0.0126,-0.7558,0.2871,0.749,-0.558,0.818,4.349,-28.487,6.613,39
0.6726,-0.5222,0.2539,-0.4585,0.1044,-0.9526,0.2778,0.043,-0.033,-0.001,-11.55,1.363,0.313,39
0.6658,-0.5391,0.2528,-0.4493,0.1503,-1.3505,0.3803,-0.127,0.236,0.133,16.499,-15.137,32.549,39
0.7888,-0.4251,0.2448,-0.3702,-0.0014,-1.1005,0.35,0.0,0.046,-0.212,11.999,-18.587,-22.037,39
0.6561,-0.5367,0.2712,-0.4558,-0.0473,-0.9462,0.31,0.262,-0.61,0.45,14.249,-2.987,-32.537,39
0.5793,-0.711,0.196,-0.3467,0.353,-0.8833,-0.1406,0.854,0.07,0.125,2.549,0.914,-8.237,39
0.667,-0.5398,0.2476,-0.4496,0.1352,-1.2338,0.4501,-0.171,0.258,0.225,16.499,-15.137,32.549,39
0.7464,-0.4343,0.2714,-0.4247,0.059,-1.0776,0.4296,-0.826,-0.239,-0.388,32.549,-17.687,21.599,39
0.6254,-0.5248,0.2812,-0.5042,0.0908,-0.9257,0.4912,-0.371,0.284,-0.354,10.349,-11.537,-19.337,39
0.6603,-0.5092,0.2814,-0.4747,0.2548,-1.248,0.2045,0.761,-0.919,0.82,-12.45,-21.737,18.013,39
0.5205,-0.753,0.2103,-0.3429,0.2578,-0.9311,-0.2075,0.781,-0.108,0.208,0.449,-0.437,0.613,39
0.6919,-0.5223,0.2233,-0.4456,0.2758,-0.7636,0.3457,0.107,0.046,-0.228,18.449,-8.837,27.299,39
0.6677,-0.5227,0.255,-0.4645,0.1337,-0.9243,0.2744,0.042,-0.162,0.09,-12.75,0.463,1.664,39
0.6687,-0.5062,0.2491,-0.4841,0.1274,-0.8129,0.3662,-0.18,0.324,-0.262,-12.45,-2.987,2.713,39
0.745,-0.4389,0.2566,-0.4316,-0.0639,-0.9741,0.4218,-0.104,0.5,-0.398,-4.35,-4.937,-0.887,39
0.6727,-0.5094,0.2737,-0.4614,0.0126,-1.2075,0.2006,0.829,-1.525,1.206,-31.337,-17.837,-24.887,39
0.7347,-0.4423,0.2613,-0.4428,-0.062,-0.9755,0.498,-0.278,0.27,-0.625,-4.35,-4.937,-0.887,39
0.7515,-0.4397,0.2512,-0.4227,0.08,-0.9965,0.4096,0.063,0.137,-0.121,-4.35,-4.937,-0.887,39
0.7435,-0.4473,0.2604,-0.4233,0.0185,-0.7641,0.2871,0.703,-0.491,0.779,4.349,-28.487,6.613,39
0.614,-0.6401,0.2035,-0.4143,0.246,-0.9501,0.1635,0.694,1.465,-0.036,4.949,-3.587,-18.137,39
0.7113,-0.495,0.247,-0.4334,0.2368,-0.9521,0.3427,1.17,-0.067,0.856,17.699,-4.637,-27.587,39
0.7525,-0.4447,0.2594,-0.4105,0.1484,-0.9497,0.4711,-0.585,0.591,-0.599,11.999,-18.587,-22.037,39
0.759,-0.4243,0.2636,-0.4174,0.1269,-1.0458,0.5644,-0.184,0.415,-0.55,4.349,-28.487,6.613,39
0.5851,-0.7056,0.1942,-0.349,0.3286,-0.8676,-0.1044,0.881,0.156,0.074,2.549,0.914,-8.237,39
0.6718,-0.5218,0.2592,-0.4571,-0.0678,-0.7587,0.3662,-0.608,0.744,-0.658,11.849,-26.837,-20.687,39
0.616,-0.5196,0.3011,-0.5096,0.0151,-1.27,0.5166,-0.198,0.421,0.116,32.699,-13.637,-29.987,39
0.7486,-0.4303,0.2714,-0.4249,0.019,-1.0727,0.4697,-0.847,0.014,-0.371,32.549,-17.687,21.599,39
0.7881,-0.4258,0.2442,-0.3712,0.0561,-1.0664,0.4096,-0.062,-0.02,-0.31,11.999,-18.587,-22.037,39
0.6626,-0.5167,0.2524,-0.4797,0.2465,-0.8891,0.3588,-0.17,-0.304,0.208,-14.1,-3.137,3.914,39
0.665,-0.5074,0.2789,-0.4715,0.2734,-1.2236,0.2402,0.811,-0.783,0.747,-12.45,-21.737,18.013,39
0.6933,-0.5051,0.2605,-0.443,0.0932,-1.1206,0.2382,1.08,-1.434,1.052,-31.337,-17.837,-24.887,39
0.6985,-0.4685,0.2803,-0.4624,0.145,-0.8295,0.3896,-0.504,0.548,-0.692,-1.35,-21.737,9.613,39
0.6965,-0.5319,0.2391,-0.4179,-0.0107,-1.0551,0.2314,0.465,-1.019,0.663,20.099,-15.887,-31.787,39
0.6702,-0.523,0.2549,-0.4606,0.1845,-0.9785,0.2734,0.072,-0.066,0.078,-12.75,0.463,1.664,39
0.7349,-0.4648,0.2533,-0.4237,0.0493,-0.81,0.3261,0.839,0.154,1.126,17.699,-4.637,-27.587,39
0.6255,-0.5349,0.2865,-0.4902,0.0747,-1.1811,0.5595,-0.227,1.138,-0.049,9.299,-24.587,-16.037,39
0.702,-0.467,0.2791,-0.4594,0.1923,-0.831,0.3813,-0.447,0.4,-0.677,-1.35,-21.737,9.613,39
0.6895,-0.5217,0.2214,-0.4508,0.2797,-0.894,0.3325,0.039,0.211,-0.244,15.749,-14.087,29.699,39
0.7144,-0.4697,0.2666,-0.4448,0.1528,-0.8154,0.373,-0.556,0.082,-0.779,21.149,29.849,-11.987,39
0.6341,-0.5418,0.2711,-0.4803,0.2187,-1.0605,0.4448,-0.224,0.586,-0.015,9.299,-24.587,-16.037,39
0.7229,-0.4527,0.2688,-0.4472,0.0097,-0.8071,0.2617,0.58,-0.495,0.607,-8.25,-12.737,11.563,39
0.7063,-0.5408,0.2343,-0.3918,0.1083,-1.0786,0.2866,0.199,-0.314,0.306,17.699,-5.387,28.499,39
0.7789,-0.4273,0.2474,-0.3865,0.0,-0.8037,0.3164,0.573,-0.459,0.871,29.699,-11.687,22.799,39
0.7415,-0.4422,0.2602,-0.4321,0.0478,-0.9003,0.2973,0.391,-0.401,0.537,-8.25,-12.737,11.563,39
0.6734,-0.5225,0.2531,-0.4574,0.1093,-0.9423,0.2729,0.009,-0.074,0.029,-11.55,1.363,0.313,39
0.6721,-0.5038,0.2677,-0.4718,-0.1069,-0.7602,0.3579,-0.733,0.911,-1.051,13.199,-14.087,-23.537,39
0.7382,-0.4641,0.2615,-0.4137,0.2666,-1.0654,0.3535,-0.648,-0.461,-0.476,13.199,-14.087,-23.537,39
0.609,-0.5276,0.291,-0.5156,0.1308,-1.0117,0.4409,-0.284,0.238,-0.078,16.349,32.549,-4.787,39
0.6653,-0.5214,0.2525,-0.4707,0.2807,-0.9682,0.3383,-0.064,-0.098,0.212,-14.1,-3.137,3.914,39
0.6738,-0.5053,0.2465,-0.4792,0.1635,-0.852,0.3496,-0.298,0.318,-0.343,-12.45,-2.987,2.713,39
